,Year,City,Sport,Discipline,NOC,Event,Event gender,Medal
2172,2006,Turin,Skiing,Cross Country S,GER,4x10km relay,M,Silver
2173,2006,Turin,Skiing,Cross Country S,GER,4x5km relay,W,Silver
2174,2006,Turin,Skiing,Cross Country S,GER,sprint 1.5km,W,Silver
2175,2006,Turin,Skiing,Nordic Combined,GER,Individual,M,Gold
2176,2006,Turin,Skiing,Nordic Combined,GER,Individual sprint,M,Bronze
2177,2006,Turin,Skiing,Nordic Combined,GER,Team,M,Silver
2178,2006,Turin,Skiing,Snowboard,GER,Giant parallel slalom,W,Silver
2179,2006,Turin,Bobsleigh,Bobsleigh,ITA,two-man,W,Bronze
2180,2006,Turin,Luge,Luge,ITA,doubles,X,Bronze
2181,2006,Turin,Luge,Luge,ITA,singles,M,Gold
2182,2006,Turin,Skating,Short Track S.,ITA,3000m relay,W,Bronze
2183,2006,Turin,Skating,Speed skating,ITA,1500m,M,Gold
2184,2006,Turin,Skating,Speed skating,ITA,5000m,M,Bronze
2185,2006,Turin,Skating,Speed skating,ITA,Team pursuit,M,Gold
2186,2006,Turin,Skiing,Cross Country S,ITA,4x10km relay,M,Gold
2187,2006,Turin,Skiing,Cross Country S,ITA,4x5km relay,W,Bronze
2188,2006,Turin,Skiing,Cross Country S,ITA,50km,M,Gold
2189,2006,Turin,Skiing,Cross Country S,ITA,Combined 15 + 15km mass start,M,Bronze
2190,2006,Turin,Skating,Figure skating,JPN,individual,W,Gold
2191,2006,Turin,Skating,Short Track S.,KOR,1000m,M,Gold
2192,2006,Turin,Skating,Short Track S.,KOR,1000m,M,Silver
2193,2006,Turin,Skating,Short Track S.,KOR,1000m,W,Gold
2194,2006,Turin,Skating,Short Track S.,KOR,1500m,M,Gold
2195,2006,Turin,Skating,Short Track S.,KOR,1500m,M,Silver
2196,2006,Turin,Skating,Short Track S.,KOR,1500m,W,Gold
2197,2006,Turin,Skating,Short Track S.,KOR,1500m,W,Silver
2198,2006,Turin,Skating,Short Track S.,KOR,3000m relay,W,Gold
2199,2006,Turin,Skating,Short Track S.,KOR,5000m relay,M,Gold
2200,2006,Turin,Skating,Short Track S.,KOR,500m,M,Bronze
2201,2006,Turin,Skating,Speed skating,KOR,500m,M,Bronze
2202,2006,Turin,Luge,Luge,LAT,singles,M,Bronze
2203,2006,Turin,Skating,Speed skating,NED,10000m,M,Bronze
2204,2006,Turin,Skating,Speed skating,NED,10000m,M,Gold
2205,2006,Turin,Skating,Speed skating,NED,1000m,M,Bronze
2206,2006,Turin,Skating,Speed skating,NED,1000m,W,Gold
2207,2006,Turin,Skating,Speed skating,NED,1500m,W,Bronze
2208,2006,Turin,Skating,Speed skating,NED,3000m,W,Gold
2209,2006,Turin,Skating,Speed skating,NED,3000m,W,Silver
2210,2006,Turin,Skating,Speed skating,NED,5000m,M,Silver
2211,2006,Turin,Skating,Speed skating,NED,Team pursuit,M,Bronze
2212,2006,Turin,Biathlon,Biathlon,NOR,10km,M,Bronze
2213,2006,Turin,Biathlon,Biathlon,NOR,10km,M,Silver
2214,2006,Turin,Biathlon,Biathlon,NOR,12.5km pursuit,M,Silver
2215,2006,Turin,Biathlon,Biathlon,NOR,15km mass start,M,Bronze
2216,2006,Turin,Biathlon,Biathlon,NOR,20km,M,Bronze
2217,2006,Turin,Biathlon,Biathlon,NOR,20km,M,Silver
2218,2006,Turin,Skiing,Alpine Skiing,NOR,super-G,M,Gold
2219,2006,Turin,Skiing,Cross Country S,NOR,10km,W,Bronze
2220,2006,Turin,Skiing,Cross Country S,NOR,10km,W,Silver
2221,2006,Turin,Skiing,Cross Country S,NOR,Combined 15 + 15km mass start,M,Silver
2222,2006,Turin,Skiing,Cross Country S,NOR,Team sprint,M,Silver
2223,2006,Turin,Skiing,Freestyle Ski.,NOR,moguls,W,Silver
2224,2006,Turin,Skiing,Nordic Combined,NOR,Individual,M,Bronze
2225,2006,Turin,Skiing,Nordic Combined,NOR,Individual sprint,M,Silver
2226,2006,Turin,Skiing,Ski Jumping,NOR,K120 individual (90m),M,Bronze
2227,2006,Turin,Skiing,Ski Jumping,NOR,K120 team (90m),M,Bronze
2228,2006,Turin,Skiing,Ski Jumping,NOR,K90 individual (70m),M,Bronze
2229,2006,Turin,Skiing,Ski Jumping,NOR,K90 individual (70m),M,Gold
2230,2006,Turin,Skiing,Snowboard,NOR,Half-pipe,W,Bronze
2231,2006,Turin,Biathlon,Biathlon,POL,15km mass start,M,Silver
2232,2006,Turin,Skiing,Cross Country S,POL,30km,W,Bronze
2233,2006,Turin,Biathlon,Biathlon,RUS,10km pursuit,W,Bronze
2234,2006,Turin,Biathlon,Biathlon,RUS,15km,W,Bronze
2235,2006,Turin,Biathlon,Biathlon,RUS,15km,W,Gold
2236,2006,Turin,Biathlon,Biathlon,RUS,4x6km relay,W,Gold
2237,2006,Turin,Biathlon,Biathlon,RUS,4x7.5km relay,M,Silver
2238,2006,Turin,Bobsleigh,Bobsleigh,RUS,four-man,M,Silver
2239,2006,Turin,Luge,Luge,RUS,singles,M,Silver
2240,2006,Turin,Skating,Figure skating,RUS,ice dancing,X,Gold
2241,2006,Turin,Skating,Figure skating,RUS,individual,M,Gold
2242,2006,Turin,Skating,Figure skating,RUS,individual,W,Bronze
2243,2006,Turin,Skating,Figure skating,RUS,pairs,X,Gold
2244,2006,Turin,Skating,Speed skating,RUS,500m,M,Silver
2245,2006,Turin,Skating,Speed skating,RUS,500m,W,Gold
2246,2006,Turin,Skating,Speed skating,RUS,Team pursuit,W,Bronze
2247,2006,Turin,Skiing,Cross Country S,RUS,30km,W,Silver
2248,2006,Turin,Skiing,Cross Country S,RUS,4x5km relay,W,Gold
2249,2006,Turin,Skiing,Cross Country S,RUS,50km,M,Silver
2250,2006,Turin,Skiing,Cross Country S,RUS,Combined 15 + 15km mass start,M,Gold
2251,2006,Turin,Skiing,Cross Country S,RUS,Combined 7.5 + 7.5km mass start,W,Bronze
2252,2006,Turin,Skiing,Cross Country S,RUS,sprint 1.5km,W,Bronze
2253,2006,Turin,Skiing,Cross Country S,RUS,Team sprint,M,Bronze
2254,2006,Turin,Skiing,Freestyle Ski.,RUS,aerials,M,Bronze
2255,2006,Turin,Bobsleigh,Bobsleigh,SUI,four-man,M,Bronze
2256,2006,Turin,Bobsleigh,Bobsleigh,SUI,two-man,M,Bronze
2257,2006,Turin,Bobsleigh,Skeleton,SUI,individual,M,Bronze
2258,2006,Turin,Bobsleigh,Skeleton,SUI,individual,W,Gold
2259,2006,Turin,Curling,Curling,SUI,curling,W,Silver
2260,2006,Turin,Skating,Figure skating,SUI,individual,M,Silver
2261,2006,Turin,Skiing,Alpine Skiing,SUI,downhill,M,Bronze
2262,2006,Turin,Skiing,Alpine Skiing,SUI,downhill,W,Silver
2263,2006,Turin,Skiing,Alpine Skiing,SUI,super-G,M,Bronze
2264,2006,Turin,Skiing,Freestyle Ski.,SUI,aerials,W,Gold
2265,2006,Turin,Skiing,Snowboard,SUI,Giant parallel slalom,M,Gold
2266,2006,Turin,Skiing,Snowboard,SUI,Giant parallel slalom,M,Silver
2267,2006,Turin,Skiing,Snowboard,SUI,Giant parallel slalom,W,Gold
2268,2006,Turin,Skiing,Snowboard,SUI,Snowboard Cross,W,Gold
2269,2006,Turin,Skiing,Snowboard,SVK,Snowboard Cross,M,Silver
2270,2006,Turin,Biathlon,Biathlon,SWE,12.5km mass start,W,Gold
2271,2006,Turin,Biathlon,Biathlon,SWE,7.5km,W,Silver
2272,2006,Turin,Curling,Curling,SWE,curling,W,Gold
2273,2006,Turin,Ice Hockey,Ice Hockey,SWE,ice hockey,M,Gold
2274,2006,Turin,Ice Hockey,Ice Hockey,SWE,ice hockey,W,Silver
2275,2006,Turin,Skiing,Alpine Skiing,SWE,Alpine combined,W,Bronze
2276,2006,Turin,Skiing,Alpine Skiing,SWE,downhill,W,Bronze
2277,2006,Turin,Skiing,Alpine Skiing,SWE,giant slalom,W,Bronze
2278,2006,Turin,Skiing,Alpine Skiing,SWE,slalom,W,Gold
2279,2006,Turin,Skiing,Cross Country S,SWE,4x10km relay,M,Bronze
2280,2006,Turin,Skiing,Cross Country S,SWE,Sprint 1.5km,M,Bronze
2281,2006,Turin,Skiing,Cross Country S,SWE,Sprint 1.5km,M,Gold
2282,2006,Turin,Skiing,Cross Country S,SWE,Team sprint,M,Gold
2283,2006,Turin,Skiing,Cross Country S,SWE,Team sprint,W,Gold
2284,2006,Turin,Biathlon,Biathlon,UKR,7.5km,W,Bronze
2285,2006,Turin,Skating,Figure skating,UKR,ice dancing,X,Bronze
2286,2006,Turin,Bobsleigh,Bobsleigh,USA,two-man,W,Silver
2287,2006,Turin,Curling,Curling,USA,curling,M,Bronze
2288,2006,Turin,Ice Hockey,Ice Hockey,USA,ice hockey,W,Bronze
2289,2006,Turin,Skating,Figure skating,USA,ice dancing,X,Silver
2290,2006,Turin,Skating,Figure skating,USA,individual,W,Silver
2291,2006,Turin,Skating,Short Track S.,USA,1000m,M,Bronze
2292,2006,Turin,Skating,Short Track S.,USA,5000m relay,M,Bronze
2293,2006,Turin,Skating,Short Track S.,USA,500m,M,Gold
2294,2006,Turin,Skating,Speed skating,USA,10000m,M,Silver
2295,2006,Turin,Skating,Speed skating,USA,1000m,M,Gold
2296,2006,Turin,Skating,Speed skating,USA,1000m,M,Silver
2297,2006,Turin,Skating,Speed skating,USA,1500m,M,Bronze
2298,2006,Turin,Skating,Speed skating,USA,1500m,M,Silver
2299,2006,Turin,Skating,Speed skating,USA,5000m,M,Gold
2300,2006,Turin,Skating,Speed skating,USA,500m,M,Gold
2301,2006,Turin,Skiing,Alpine Skiing,USA,Alpine combined,M,Gold
2302,2006,Turin,Skiing,Alpine Skiing,USA,giant slalom,W,Gold
2303,2006,Turin,Skiing,Freestyle Ski.,USA,moguls,M,Bronze
2304,2006,Turin,Skiing,Snowboard,USA,Giant parallel slalom,W,Bronze
2305,2006,Turin,Skiing,Snowboard,USA,Half-pipe,M,Gold
2306,2006,Turin,Skiing,Snowboard,USA,Half-pipe,M,Silver
2307,2006,Turin,Skiing,Snowboard,USA,Half-pipe,W,Gold
2308,2006,Turin,Skiing,Snowboard,USA,Half-pipe,W,Silver
2309,2006,Turin,Skiing,Snowboard,USA,Snowboard Cross,M,Gold
2310,2006,Turin,Skiing,Snowboard,USA,Snowboard Cross,W,Silver
2311,Year,City,Sport,Discipline,NOC,Event,Event gender,Medal
2312,1924,Chamonix,Skating,Figure skating,AUT,individual,M,Silver
2313,1924,Chamonix,Skating,Figure skating,AUT,individual,W,Gold
2314,1924,Chamonix,Skating,Figure skating,AUT,pairs,X,Gold
2315,1924,Chamonix,Bobsleigh,Bobsleigh,BEL,four-man,M,Bronze
2316,1924,Chamonix,Ice Hockey,Ice Hockey,CAN,ice hockey,M,Gold
2317,1924,Chamonix,Biathlon,Biathlon,FIN,military patrol,M,Silver
2318,1924,Chamonix,Skating,Figure skating,FIN,pairs,X,Silver
2319,1924,Chamonix,Skating,Speed skating,FIN,10000m,M,Gold
2320,1924,Chamonix,Skating,Speed skating,FIN,10000m,M,Silver
2321,1924,Chamonix,Skating,Speed skating,FIN,1500m,M,Gold
2322,1924,Chamonix,Skating,Speed skating,FIN,5000m,M,Gold
2323,1924,Chamonix,Skating,Speed skating,FIN,5000m,M,Silver
2324,1924,Chamonix,Skating,Speed skating,FIN,500m,M,Bronze
2325,1924,Chamonix,Skating,Speed skating,FIN,combined (4 events),M,Bronze
2326,1924,Chamonix,Skating,Speed skating,FIN,combined (4 events),M,Gold
2327,1924,Chamonix,Skiing,Cross Country S,FIN,18km,M,Bronze
2328,1924,Chamonix,Biathlon,Biathlon,FRA,military patrol,M,Bronze
2329,1924,Chamonix,Curling,Curling,FRA,curling,M,Bronze
2330,1924,Chamonix,Skating,Figure skating,FRA,pairs,X,Bronze
2331,1924,Chamonix,Bobsleigh,Bobsleigh,GBR,four-man,M,Silver
2332,1924,Chamonix,Curling,Curling,GBR,curling,M,Gold
2333,1924,Chamonix,Ice Hockey,Ice Hockey,GBR,ice hockey,M,Bronze
2334,1924,Chamonix,Skating,Figure skating,GBR,individual,W,Bronze
2335,1924,Chamonix,Skating,Speed skating,NOR,10000m,M,Bronze
2336,1924,Chamonix,Skating,Speed skating,NOR,1500m,M,Bronze
2337,1924,Chamonix,Skating,Speed skating,NOR,1500m,M,Silver
2338,1924,Chamonix,Skating,Speed skating,NOR,5000m,M,Bronze
2339,1924,Chamonix,Skating,Speed skating,NOR,500m,M,Bronze
2340,1924,Chamonix,Skating,Speed skating,NOR,500m,M,Silver
2341,1924,Chamonix,Skating,Speed skating,NOR,combined (4 events),M,Silver
2342,1924,Chamonix,Skiing,Cross Country S,NOR,18km,M,Gold
2343,1924,Chamonix,Skiing,Cross Country S,NOR,18km,M,Silver
2344,1924,Chamonix,Skiing,Cross Country S,NOR,50km,M,Bronze
2345,1924,Chamonix,Skiing,Cross Country S,NOR,50km,M,Gold
2346,1924,Chamonix,Skiing,Cross Country S,NOR,50km,M,Silver
2347,1924,Chamonix,Skiing,Nordic Combined,NOR,individual,M,Bronze
2348,1924,Chamonix,Skiing,Nordic Combined,NOR,individual,M,Gold
2349,1924,Chamonix,Skiing,Nordic Combined,NOR,individual,M,Silver
2350,1924,Chamonix,Skiing,Ski Jumping,NOR,K90 individual (70m),M,Gold
2351,1924,Chamonix,Skiing,Ski Jumping,NOR,K90 individual (70m),M,Silver
2352,1924,Chamonix,Biathlon,Biathlon,SUI,military patrol,M,Gold
2353,1924,Chamonix,Bobsleigh,Bobsleigh,SUI,four-man,M,Gold
2354,1924,Chamonix,Skating,Figure skating,SUI,individual,M,Bronze
2355,1924,Chamonix,Curling,Curling,SWE,curling,M,Silver
2356,1924,Chamonix,Skating,Figure skating,SWE,individual,M,Gold
2357,1924,Chamonix,Ice Hockey,Ice Hockey,USA,ice hockey,M,Silver
2358,1924,Chamonix,Skating,Figure skating,USA,individual,W,Silver
2359,1924,Chamonix,Skating,Speed skating,USA,500m,M,Gold
2360,1924,Chamonix,Skiing,Ski Jumping,USA,K90 individual (70m),M,Bronze
2361,1928,St. Moritz,Skating,Figure skating,AUT,individual,M,Silver
2362,1928,St. Moritz,Skating,Figure skating,AUT,individual,W,Silver
2363,1928,St. Moritz,Skating,Figure skating,AUT,pairs,X,Bronze
2364,1928,St. Moritz,Skating,Figure skating,AUT,pairs,X,Silver
2365,1928,St. Moritz,Skating,Figure skating,BEL,individual,M,Bronze
2366,1928,St. Moritz,Ice Hockey,Ice Hockey,CAN,ice hockey,M,Gold
2367,1928,St. Moritz,Skating,Speed skating,FIN,1500m,M,Gold
2368,1928,St. Moritz,Skating,Speed skating,FIN,5000m,M,Silver
2369,1928,St. Moritz,Skating,Speed skating,FIN,500m,M,Bronze
2370,1928,St. Moritz,Skating,Speed skating,FIN,500m,M,Gold
2371,1928,St. Moritz,Skating,Figure skating,FRA,pairs,X,Gold
2372,1928,St. Moritz,Bobsleigh,Skeleton,GBR,individual,M,Bronze
2373,1928,St. Moritz,Bobsleigh,Bobsleigh,GER,five-man,M,Bronze
2374,1928,St. Moritz,Skating,Figure skating,NOR,individual,W,Gold
2375,1928,St. Moritz,Skating,Speed skating,NOR,1500m,M,Bronze
2376,1928,St. Moritz,Skating,Speed skating,NOR,1500m,M,Silver
2377,1928,St. Moritz,Skating,Speed skating,NOR,5000m,M,Bronze
2378,1928,St. Moritz,Skating,Speed skating,NOR,5000m,M,Gold
2379,1928,St. Moritz,Skating,Speed skating,NOR,500m,M,Bronze
2380,1928,St. Moritz,Skating,Speed skating,NOR,500m,M,Gold
2381,1928,St. Moritz,Skiing,Cross Country S,NOR,18km,M,Bronze
2382,1928,St. Moritz,Skiing,Cross Country S,NOR,18km,M,Gold
2383,1928,St. Moritz,Skiing,Cross Country S,NOR,18km,M,Silver
2384,1928,St. Moritz,Skiing,Nordic Combined,NOR,individual,M,Bronze
2385,1928,St. Moritz,Skiing,Nordic Combined,NOR,individual,M,Gold
2386,1928,St. Moritz,Skiing,Nordic Combined,NOR,individual,M,Silver
2387,1928,St. Moritz,Skiing,Ski Jumping,NOR,K90 individual (70m),M,Gold
2388,1928,St. Moritz,Skiing,Ski Jumping,NOR,K90 individual (70m),M,Silver
2389,1928,St. Moritz,Ice Hockey,Ice Hockey,SUI,ice hockey,M,Bronze
2390,1928,St. Moritz,Ice Hockey,Ice Hockey,SWE,ice hockey,M,Silver
2391,1928,St. Moritz,Skating,Figure skating,SWE,individual,M,Gold
2392,1928,St. Moritz,Skiing,Cross Country S,SWE,50km,M,Bronze
2393,1928,St. Moritz,Skiing,Cross Country S,SWE,50km,M,Gold
2394,1928,St. Moritz,Skiing,Cross Country S,SWE,50km,M,Silver
2395,1928,St. Moritz,Skiing,Ski Jumping,TCH,K90 individual (70m),M,Bronze
2396,1928,St. Moritz,Bobsleigh,Bobsleigh,USA,five-man,M,Gold
2397,1928,St. Moritz,Bobsleigh,Bobsleigh,USA,five-man,M,Silver
2398,1928,St. Moritz,Bobsleigh,Skeleton,USA,individual,M,Gold
2399,1928,St. Moritz,Bobsleigh,Skeleton,USA,individual,M,Silver
2400,1928,St. Moritz,Skating,Figure skating,USA,individual,W,Bronze
2401,1928,St. Moritz,Skating,Speed skating,USA,500m,M,Bronze
2402,1932,Lake Placid,Skating,Figure skating,AUT,individual,M,Gold
2403,1932,Lake Placid,Skating,Figure skating,AUT,individual,W,Silver
2404,1932,Lake Placid,Ice Hockey,Ice Hockey,CAN,ice hockey,M,Gold
2405,1932,Lake Placid,Skating,Figure skating,CAN,individual,M,Bronze
2406,1932,Lake Placid,Skating,Speed skating,CAN,10000m,M,Bronze
2407,1932,Lake Placid,Skating,Speed skating,CAN,1500m,M,Bronze
2408,1932,Lake Placid,Skating,Speed skating,CAN,1500m,M,Silver
2409,1932,Lake Placid,Skating,Speed skating,CAN,5000m,M,Bronze
2410,1932,Lake Placid,Skating,Speed skating,CAN,500m,M,Bronze
2411,1932,Lake Placid,Skiing,Cross Country S,FIN,18km,M,Bronze
2412,1932,Lake Placid,Skiing,Cross Country S,FIN,50km,M,Gold
2413,1932,Lake Placid,Skiing,Cross Country S,FIN,50km,M,Silver
2414,1932,Lake Placid,Skating,Figure skating,FRA,pairs,X,Gold
2415,1932,Lake Placid,Bobsleigh,Bobsleigh,GER,four-man,M,Bronze
2416,1932,Lake Placid,Ice Hockey,Ice Hockey,GER,ice hockey,M,Bronze
2417,1932,Lake Placid,Skating,Figure skating,HUN,pairs,X,Bronze
2418,1932,Lake Placid,Skating,Figure skating,NOR,individual,W,Gold
2419,1932,Lake Placid,Skating,Speed skating,NOR,10000m,M,Silver
2420,1932,Lake Placid,Skating,Speed skating,NOR,500m,M,Silver
2421,1932,Lake Placid,Skiing,Cross Country S,NOR,50km,M,Bronze
2422,1932,Lake Placid,Skiing,Nordic Combined,NOR,individual,M,Bronze
2423,1932,Lake Placid,Skiing,Nordic Combined,NOR,individual,M,Gold
2424,1932,Lake Placid,Skiing,Nordic Combined,NOR,individual,M,Silver
2425,1932,Lake Placid,Skiing,Ski Jumping,NOR,K90 individual (70m),M,Bronze
2426,1932,Lake Placid,Skiing,Ski Jumping,NOR,K90 individual (70m),M,Gold
2427,1932,Lake Placid,Skiing,Ski Jumping,NOR,K90 individual (70m),M,Silver
2428,1932,Lake Placid,Bobsleigh,Bobsleigh,SUI,two-man,M,Silver
2429,1932,Lake Placid,Skating,Figure skating,SWE,individual,M,Silver
2430,1932,Lake Placid,Skiing,Cross Country S,SWE,18km,M,Gold
2431,1932,Lake Placid,Skiing,Cross Country S,SWE,18km,M,Silver
2432,1932,Lake Placid,Bobsleigh,Bobsleigh,USA,four-man,M,Gold
2433,1932,Lake Placid,Bobsleigh,Bobsleigh,USA,four-man,M,Silver
2434,1932,Lake Placid,Bobsleigh,Bobsleigh,USA,two-man,M,Bronze
2435,1932,Lake Placid,Bobsleigh,Bobsleigh,USA,two-man,M,Gold
2436,1932,Lake Placid,Ice Hockey,Ice Hockey,USA,ice hockey,M,Silver
2437,1932,Lake Placid,Skating,Figure skating,USA,individual,W,Bronze
2438,1932,Lake Placid,Skating,Figure skating,USA,pairs,X,Silver
2439,1932,Lake Placid,Skating,Speed skating,USA,10000m,M,Gold
2440,1932,Lake Placid,Skating,Speed skating,USA,1500m,M,Gold
2441,1932,Lake Placid,Skating,Speed skating,USA,5000m,M,Gold
2442,1932,Lake Placid,Skating,Speed skating,USA,5000m,M,Silver
2443,1932,Lake Placid,Skating,Speed skating,USA,500m,M,Gold
2444,1936,Garmisch-Partenkirchen,Skating,Figure skating,AUT,individual,M,Bronze
2445,1936,Garmisch-Partenkirchen,Skating,Figure skating,AUT,individual,M,Gold
2446,1936,Garmisch-Partenkirchen,Skating,Figure skating,AUT,pairs,X,Silver
2447,1936,Garmisch-Partenkirchen,Skating,Speed skating,AUT,10000m,M,Bronze
2448,1936,Garmisch-Partenkirchen,Ice Hockey,Ice Hockey,CAN,ice hockey,M,Silver
2449,1936,Garmisch-Partenkirchen,Skating,Speed skating,FIN,10000m,M,Silver
2450,1936,Garmisch-Partenkirchen,Skating,Speed skating,FIN,1500m,M,Bronze
2451,1936,Garmisch-Partenkirchen,Skating,Speed skating,FIN,5000m,M,Bronze
2452,1936,Garmisch-Partenkirchen,Skating,Speed skating,FIN,5000m,M,Silver
2453,1936,Garmisch-Partenkirchen,Skiing,Cross Country S,FIN,18km,M,Bronze
2454,1936,Garmisch-Partenkirchen,Skiing,Cross Country S,FIN,4x10km relay,M,Gold
2455,1936,Garmisch-Partenkirchen,Skiing,Alpine Skiing,FRA,alpine combined,M,Bronze
2456,1936,Garmisch-Partenkirchen,Bobsleigh,Bobsleigh,GBR,four-man,M,Bronze
2457,1936,Garmisch-Partenkirchen,Ice Hockey,Ice Hockey,GBR,ice hockey,M,Gold
2458,1936,Garmisch-Partenkirchen,Skating,Figure skating,GBR,individual,W,Silver
2459,1936,Garmisch-Partenkirchen,Skating,Figure skating,GER,individual,M,Silver
2460,1936,Garmisch-Partenkirchen,Skating,Figure skating,GER,pairs,X,Gold
2461,1936,Garmisch-Partenkirchen,Skiing,Alpine Skiing,GER,alpine combined,M,Gold
2462,1936,Garmisch-Partenkirchen,Skiing,Alpine Skiing,GER,alpine combined,M,Silver
2463,1936,Garmisch-Partenkirchen,Skiing,Alpine Skiing,GER,alpine combined,W,Gold
2464,1936,Garmisch-Partenkirchen,Skiing,Alpine Skiing,GER,alpine combined,W,Silver
2465,1936,Garmisch-Partenkirchen,Skating,Figure skating,HUN,pairs,X,Bronze
2466,1936,Garmisch-Partenkirchen,Skating,Figure skating,NOR,individual,W,Gold
2467,1936,Garmisch-Partenkirchen,Skating,Speed skating,NOR,10000m,M,Gold
2468,1936,Garmisch-Partenkirchen,Skating,Speed skating,NOR,1500m,M,Gold
2469,1936,Garmisch-Partenkirchen,Skating,Speed skating,NOR,1500m,M,Silver
2470,1936,Garmisch-Partenkirchen,Skating,Speed skating,NOR,5000m,M,Gold
2471,1936,Garmisch-Partenkirchen,Skating,Speed skating,NOR,500m,M,Gold
2472,1936,Garmisch-Partenkirchen,Skating,Speed skating,NOR,500m,M,Silver
2473,1936,Garmisch-Partenkirchen,Skiing,Alpine Skiing,NOR,alpine combined,W,Bronze
2474,1936,Garmisch-Partenkirchen,Skiing,Cross Country S,NOR,18km,M,Silver
2475,1936,Garmisch-Partenkirchen,Skiing,Cross Country S,NOR,4x10km relay,M,Silver
2476,1936,Garmisch-Partenkirchen,Skiing,Nordic Combined,NOR,individual,M,Bronze
2477,1936,Garmisch-Partenkirchen,Skiing,Nordic Combined,NOR,individual,M,Gold
2478,1936,Garmisch-Partenkirchen,Skiing,Nordic Combined,NOR,individual,M,Silver
2479,1936,Garmisch-Partenkirchen,Skiing,Ski Jumping,NOR,K90 individual (70m),M,Bronze
2480,1936,Garmisch-Partenkirchen,Skiing,Ski Jumping,NOR,K90 individual (70m),M,Gold
2481,1936,Garmisch-Partenkirchen,Bobsleigh,Bobsleigh,SUI,four-man,M,Gold
2482,1936,Garmisch-Partenkirchen,Bobsleigh,Bobsleigh,SUI,four-man,M,Silver
2483,1936,Garmisch-Partenkirchen,Bobsleigh,Bobsleigh,SUI,two-man,M,Silver
2484,1936,Garmisch-Partenkirchen,Skating,Figure skating,SWE,individual,W,Bronze
2485,1936,Garmisch-Partenkirchen,Skiing,Cross Country S,SWE,18km,M,Gold
2486,1936,Garmisch-Partenkirchen,Skiing,Cross Country S,SWE,4x10km relay,M,Bronze
2487,1936,Garmisch-Partenkirchen,Skiing,Cross Country S,SWE,50km,M,Bronze
2488,1936,Garmisch-Partenkirchen,Skiing,Cross Country S,SWE,50km,M,Gold
2489,1936,Garmisch-Partenkirchen,Skiing,Cross Country S,SWE,50km,M,Silver
2490,1936,Garmisch-Partenkirchen,Skiing,Ski Jumping,SWE,K90 individual (70m),M,Silver
2491,1936,Garmisch-Partenkirchen,Bobsleigh,Bobsleigh,USA,two-man,M,Bronze
2492,1936,Garmisch-Partenkirchen,Bobsleigh,Bobsleigh,USA,two-man,M,Gold
2493,1936,Garmisch-Partenkirchen,Ice Hockey,Ice Hockey,USA,ice hockey,M,Bronze
2494,1936,Garmisch-Partenkirchen,Skating,Speed skating,USA,500m,M,Bronze
2495,1948,St. Moritz,Skating,Figure skating,AUT,individual,M,Bronze
2496,1948,St. Moritz,Skating,Figure skating,AUT,individual,W,Silver
2497,1948,St. Moritz,Skiing,Alpine Skiing,AUT,alpine combined,W,Bronze
2498,1948,St. Moritz,Skiing,Alpine Skiing,AUT,alpine combined,W,Gold
2499,1948,St. Moritz,Skiing,Alpine Skiing,AUT,downhill,M,Silver
2500,1948,St. Moritz,Skiing,Alpine Skiing,AUT,downhill,W,Bronze
2501,1948,St. Moritz,Skiing,Alpine Skiing,AUT,downhill,W,Silver
2502,1948,St. Moritz,Skiing,Alpine Skiing,AUT,slalom,W,Bronze
2503,1948,St. Moritz,Bobsleigh,Bobsleigh,BEL,four-man,M,Silver
2504,1948,St. Moritz,Skating,Figure skating,BEL,pairs,X,Gold
2505,1948,St. Moritz,Ice Hockey,Ice Hockey,CAN,ice hockey,M,Gold
2506,1948,St. Moritz,Skating,Figure skating,CAN,individual,W,Gold
2507,1948,St. Moritz,Skating,Figure skating,CAN,pairs,X,Bronze
2508,1948,St. Moritz,Skating,Speed skating,FIN,10000m,M,Bronze
2509,1948,St. Moritz,Skating,Speed skating,FIN,10000m,M,Silver
2510,1948,St. Moritz,Skiing,Cross Country S,FIN,4x10km relay,M,Silver
2511,1948,St. Moritz,Skiing,Cross Country S,FIN,50km,M,Bronze
2512,1948,St. Moritz,Skiing,Nordic Combined,FIN,individual,M,Gold
2513,1948,St. Moritz,Skiing,Nordic Combined,FIN,individual,M,Silver
2514,1948,St. Moritz,Skiing,Alpine Skiing,FRA,alpine combined,M,Bronze
2515,1948,St. Moritz,Skiing,Alpine Skiing,FRA,alpine combined,M,Gold
2516,1948,St. Moritz,Skiing,Alpine Skiing,FRA,downhill,M,Gold
2517,1948,St. Moritz,Skiing,Alpine Skiing,FRA,slalom,M,Bronze
2518,1948,St. Moritz,Skiing,Alpine Skiing,FRA,slalom,M,Silver
2519,1948,St. Moritz,Bobsleigh,Skeleton,GBR,individual,M,Bronze
